,game_id,season,game_type,week,gameday,weekday,gametime,gametime_hour,gametime_minute,away_team,away_score,home_team,home_score,location,result,total,overtime,pfr,espn,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,away_qb_id,home_qb_id,referee,stadium_id,stadium,outdoor,grass,playoff,home_DVOA_Rank,home_DVOA,away_DVOA_Rank,away_DVOA,home_win,home_afterbye,away_afterbye,tie
491,2012_15_NYJ_TEN,2012,REG,15,12/17/2012,Monday,20:30,20,30,NYJ,10,TEN,14,Home,4,24,0,201212170oti,321217010,8,8,-103,-107,1,-107,-101,40,-101,-109,0,outdoors,grass,54,10,00-0026898,00-0027946,Walt Coleman,NAS00,LP Field,1,1,0,30,-0.31,27,-0.19,1,0,0,0
492,2012_16_ATL_DET,2012,REG,16,12/22/2012,Saturday,20:30,20,30,ATL,31,DET,18,Home,-13,49,0,201212220det,321222008,6,6,-190,171,-3.5,-104,-104,50,-104,-106,0,dome,fieldturf,70,0,00-0026143,00-0026498,Gene Steratore,DET00,Ford Field,0,0,0,16,0.03,7,0.12,0,0,0,0
493,2012_16_OAK_CAR,2012,REG,16,12/23/2012,Sunday,13:00,13,0,OAK,6,CAR,17,Home,11,23,0,201212230car,321223029,7,7,361,-420,9.5,-103,-105,47.5,-110,100,0,outdoors,grass,53,3,00-0021429,00-0027939,Jerome Boger,CAR00,Bank of America Stadium,1,1,0,14,0.04,29,-0.3,1,0,0,0
494,2012_16_NO_DAL,2012,REG,16,12/23/2012,Sunday,13:00,13,0,NO,34,DAL,31,Home,-3,65,1,201212230dal,321223006,7,7,131,-145,1,129,-140,55,-106,-104,0,closed,matrixturf,70,0,00-0020531,00-0021678,Walt Coleman,DAL00,Cowboys Stadium,0,0,0,17,0.02,18,-0.01,0,0,0,0
495,2012_16_TEN_GB,2012,REG,16,12/23/2012,Sunday,13:00,13,0,TEN,7,GB,55,Home,48,62,0,201212230gnb,321223009,6,7,486,-584,10.5,-104,-104,44,-110,100,0,outdoors,grass,24,9,00-0027946,00-0023459,Clete Blakeman,GNB00,Lambeau Field,1,1,0,5,0.26,30,-0.31,1,0,0,0
496,2012_16_MIN_HOU,2012,REG,16,12/23/2012,Sunday,13:00,13,0,MIN,23,HOU,6,Home,-17,29,0,201212230htx,321223034,7,7,305,-350,7.5,-103,-105,43,100,-110,0,closed,grass,70,0,00-0027950,00-0022787,John Parry,HOU00,Reliant Stadium,0,1,0,9,0.1,12,0.07,0,0,0,0
497,2012_16_NE_JAX,2012,REG,16,12/23/2012,Sunday,13:00,13,0,NE,23,JAX,16,Home,-7,39,0,201212230jax,321223030,7,7,-800,638,-14,102,-110,51.5,102,-113,0,outdoors,grass,58,0,00-0019596,00-0026197,Jeff Triplette,JAX00,EverBank Field,1,1,0,31,-0.35,3,0.34,0,0,0,0
498,2012_16_IND_KC,2012,REG,16,12/23/2012,Sunday,13:00,13,0,IND,20,KC,13,Home,-7,33,0,201212230kan,321223012,7,7,-208,186,-4.5,100,-108,41.5,-110,100,0,outdoors,grass,25,6,00-0029668,00-0025409,Ron Winter,KAN00,Arrowhead Stadium,1,1,0,32,-0.44,26,-0.16,0,0,0,0
499,2012_16_BUF_MIA,2012,REG,16,12/23/2012,Sunday,13:00,13,0,BUF,10,MIA,24,Home,14,34,0,201212230mia,321223015,7,7,201,-225,5,-104,-104,43.5,-105,-105,1,outdoors,grass,73,8,00-0023682,00-0029701,Walt Anderson,MIA00,Sun Life Stadium,1,1,0,21,-0.08,23,-0.12,1,0,0,0
500,2012_16_SD_NYJ,2012,REG,16,12/23/2012,Sunday,13:00,13,0,SD,27,NYJ,17,Home,-10,44,0,201212230nyj,321223020,7,6,144,-160,3,-102,-106,37,-103,-107,0,outdoors,fieldturf,39,13,00-0022942,00-0028146,Peter Morelli,NYC01,MetLife Stadium,1,0,0,27,-0.19,22,-0.11,0,0,0,0
501,2012_16_WAS_PHI,2012,REG,16,12/23/2012,Sunday,13:00,13,0,WAS,27,PHI,20,Home,-7,47,0,201212230phi,321223021,7,10,-202,181,-3.5,-109,101,46,-102,-108,1,outdoors,grass,40,11,00-0029665,00-0029567,Ed Hochuli,PHI00,Lincoln Financial Field,1,1,0,28,-0.25,11,0.09,0,0,0,0
502,2012_16_CIN_PIT,2012,REG,16,12/23/2012,Sunday,13:00,13,0,CIN,13,PIT,10,Home,-3,23,0,201212230pit,321223023,10,7,153,-170,3.5,-113,104,40,-102,-108,1,outdoors,grass,35,10,00-0027973,00-0022924,Mike Carey,PIT00,Heinz Field,1,1,0,19,-0.02,13,0.04,0,0,0,0
503,2012_16_STL_TB,2012,REG,16,12/23/2012,Sunday,13:00,13,0,STL,28,TB,13,Home,-15,41,0,201212230tam,321223027,7,7,140,-155,3,-105,-103,43.5,-102,-108,0,outdoors,grass,59,8,00-0027854,00-0026993,Scott Green,TAM00,Raymond James Stadium,1,1,0,20,-0.07,15,0.04,0,0,0,0
504,2012_16_CLE_DEN,2012,REG,16,12/23/2012,Sunday,16:05,16,5,CLE,12,DEN,34,Home,22,46,0,201212230den,321223007,7,7,494,-595,11,-105,-103,43.5,-110,100,0,outdoors,grass,51,15,00-0029677,00-0010346,Alberto Riveron,DEN00,Sports Authority Field at Mile High,1,1,0,2,0.36,25,-0.15,1,0,0,0
505,2012_16_CHI_ARI,2012,REG,16,12/23/2012,Sunday,16:25,16,25,CHI,28,ARI,13,Home,-15,41,0,201212230crd,321223022,7,7,-290,256,-7,104,-113,35.5,-112,102,0,closed,grass,70,0,00-0024226,00-0029531,Terry McAulay,PHO00,University of Phoenix Stadium,0,1,0,24,-0.14,6,0.2,0,0,0,0
506,2012_16_NYG_BAL,2012,REG,16,12/23/2012,Sunday,16:25,16,25,NYG,14,BAL,33,Home,19,47,0,201212230rav,321223033,7,7,-130,118,-1,-123,114,48,-113,102,0,outdoors,sportturf,51,7,00-0022803,00-0026158,Carl Cheffers,BAL00,M&T Bank Stadium,1,0,0,10,0.09,8,0.12,1,0,0,0
507,2012_16_SF_SEA,2012,REG,16,12/23/2012,Sunday,20:20,20,20,SF,13,SEA,42,Home,29,55,0,201212230sea,321223026,7,7,122,-135,2.5,-107,-101,40,-113,102,1,outdoors,fieldturf,45,3,00-0027974,00-0029263,Bill Vinovich,SEA00,CenturyLink Field,1,0,0,1,0.38,4,0.3,1,0,0,0
508,2012_17_TB_ATL,2012,REG,17,12/30/2012,Sunday,13:00,13,0,TB,22,ATL,17,Home,-5,39,0,201212300atl,321230001,7,8,131,-145,3,-115,106,46,-110,100,1,dome,fieldturf,70,0,00-0026993,00-0026143,Carl Cheffers,ATL00,Georgia Dome,0,0,0,7,0.12,20,-0.07,0,0,0,0
509,2012_17_NYJ_BUF,2012,REG,17,12/30/2012,Sunday,13:00,13,0,NYJ,9,BUF,28,Home,19,37,0,201212300buf,321230002,7,7,155,-172,3.5,-114,105,40.5,-113,102,1,outdoors,a_turf,28,18,00-0026898,00-0023682,Terry McAulay,BUF00,Ralph Wilson Stadium,1,0,0,23,-0.12,27,-0.19,1,0,0,0
510,2012_17_BAL_CIN,2012,REG,17,12/30/2012,Sunday,13:00,13,0,BAL,17,CIN,23,Home,6,40,0,201212300cin,321230004,7,7,216,-242,5.5,100,-108,43,-107,-103,1,outdoors,fieldturf,26,8,00-0028118,00-0027973,Ron Winter,CIN00,Paul Brown Stadium,1,0,0,13,0.04,10,0.09,1,0,0,0
511,2012_17_CHI_DET,2012,REG,17,12/30/2012,Sunday,13:00,13,0,CHI,26,DET,24,Home,-2,50,0,201212300det,321230008,7,8,-163,147,-3,-108,100,46,100,-110,1,dome,fieldturf,70,0,00-0024226,00-0026498,Bill Leavy,DET00,Ford Field,0,0,0,16,0.03,6,0.2,0,0,0,0
512,2012_17_HOU_IND,2012,REG,17,12/30/2012,Sunday,13:00,13,0,HOU,16,IND,28,Home,12,44,0,201212300clt,321230011,7,7,-272,241,-6.5,-106,-102,47,-106,-104,1,closed,fieldturf,70,0,00-0022787,00-0029668,Clete Blakeman,IND00,Lucas Oil Stadium,0,0,0,26,-0.16,9,0.1,1,0,0,0
513,2012_17_CAR_NO,2012,REG,17,12/30/2012,Sunday,13:00,13,0,CAR,44,NO,38,Home,-6,82,0,201212300nor,321230018,7,7,175,-195,4,-103,-105,53.5,-107,-103,1,dome,sportturf,70,0,00-0027939,00-0020531,Alberto Riveron,NOR00,Mercedes-Benz Superdome,0,0,0,18,-0.01,14,0.04,0,0,0,0
514,2012_17_PHI_NYG,2012,REG,17,12/30/2012,Sunday,13:00,13,0,PHI,7,NYG,42,Home,35,49,0,201212300nyg,321230019,7,7,235,-265,6.5,-105,-103,44,-110,100,1,outdoors,fieldturf,32,13,00-0020245,00-0022803,Tony Corrente,NYC01,MetLife Stadium,1,0,0,8,0.12,28,-0.25,1,0,0,0
515,2012_17_CLE_PIT,2012,REG,17,12/30/2012,Sunday,13:00,13,0,CLE,10,PIT,24,Home,14,34,0,201212300pit,321230023,7,7,385,-450,10,-103,-105,36.5,-110,100,1,outdoors,grass,28,12,00-0027253,00-0022924,Walt Coleman,PIT00,Heinz Field,1,1,0,19,-0.02,25,-0.15,1,0,0,0
516,2012_17_JAX_TEN,2012,REG,17,12/30/2012,Sunday,13:00,13,0,JAX,20,TEN,38,Home,18,58,0,201212300oti,321230010,7,7,227,-255,6,-101,-107,42,100,-110,1,outdoors,grass,39,4,00-0026197,00-0027946,Bill Vinovich,NAS00,LP Field,1,1,0,30,-0.31,31,-0.35,1,0,0,0
517,2012_17_KC_DEN,2012,REG,17,12/30/2012,Sunday,16:25,16,25,KC,3,DEN,38,Home,35,41,0,201212300den,321230007,7,7,1075,-1600,17,-108,100,41,-108,-102,1,outdoors,grass,35,10,00-0025409,00-0010346,Ed Hochuli,DEN00,Sports Authority Field at Mile High,1,1,0,2,0.36,32,-0.44,1,0,0,0
518,2012_17_GB_MIN,2012,REG,17,12/30/2012,Sunday,16:25,16,25,GB,34,MIN,37,Home,3,71,0,201212300min,321230016,7,7,-172,155,-3,-115,106,45.5,-105,-105,1,dome,sportturf,70,0,00-0023459,00-0027950,Mike Carey,MIN00,Mall of America Field,0,0,0,12,0.07,5,0.26,1,0,0,0
519,2012_17_MIA_NE,2012,REG,17,12/30/2012,Sunday,16:25,16,25,MIA,0,NE,28,Home,28,28,0,201212300nwe,321230017,7,7,498,-600,11.5,-101,-107,48,-103,-107,1,outdoors,fieldturf,28,15,00-0029701,00-0019596,Jerome Boger,BOS00,Gillette Stadium,1,0,0,3,0.34,21,-0.08,1,0,0,0
520,2012_17_OAK_SD,2012,REG,17,12/30/2012,Sunday,16:25,16,25,OAK,21,SD,24,Home,3,45,0,201212300sdg,321230024,7,7,305,-350,9.5,-120,111,41,-113,102,1,outdoors,grass,50,3,00-0028825,00-0022942,John Parry,SDG00,Qualcomm Stadium,1,1,0,22,-0.11,29,-0.3,1,0,0,0
521,2012_17_STL_SEA,2012,REG,17,12/30/2012,Sunday,16:25,16,25,STL,13,SEA,20,Home,7,33,0,201212300sea,321230026,7,7,412,-485,11,-113,104,41.5,-108,-102,1,outdoors,fieldturf,41,1,00-0027854,00-0029263,Jeff Triplette,SEA00,CenturyLink Field,1,0,0,1,0.38,15,0.04,1,0,0,0
522,2012_17_ARI_SF,2012,REG,17,12/30/2012,Sunday,16:25,16,25,ARI,13,SF,27,Home,14,40,0,201212300sfo,321230025,7,7,865,-1200,16,-110,102,39,100,-110,1,outdoors,grass,50,5,00-0026625,00-0027974,Peter Morelli,SFO00,Candlestick Park,1,1,0,4,0.3,24,-0.14,1,0,0,0
523,2012_17_DAL_WAS,2012,REG,17,12/30/2012,Sunday,20:20,20,20,DAL,18,WAS,28,Home,10,46,0,201212300was,321230028,7,7,157,-174,3,108,-117,49,-113,102,1,outdoors,grass,37,9,00-0021678,00-0029665,Walt Anderson,WAS00,FedExField,1,1,0,11,0.09,17,0.02,1,0,0,0
524,2012_18_CIN_HOU,2012,WC,18,1/5/2013,Saturday,16:30,16,30,CIN,13,HOU,19,Home,6,32,0,201301050htx,330105034,6,6,181,-202,4,-102,-106,42.5,-105,-105,0,closed,grass,70,0,00-0027973,00-0022787,Alberto Riveron,HOU00,Reliant Stadium,0,1,1,9,0.1,13,0.04,1,0,0,0
525,2012_18_MIN_GB,2012,WC,18,1/5/2013,Saturday,20:00,20,0,MIN,10,GB,24,Home,14,34,0,201301050gnb,330105009,6,6,450,-535,10.5,104,-113,44,-101,-109,1,outdoors,grass,29,9,00-0027796,00-0023459,Scott Green,GNB00,Lambeau Field,1,1,1,5,0.26,12,0.07,1,0,0,0
526,2012_18_IND_BAL,2012,WC,18,1/6/2013,Sunday,13:00,13,0,IND,9,BAL,24,Home,15,33,0,201301060rav,330106033,7,7,293,-335,7.5,-108,100,47.5,-105,-105,0,outdoors,sportturf,49,8,00-0029668,00-0026158,Michael Carey,BAL00,M&T Bank Stadium,1,0,1,10,0.09,26,-0.16,1,0,0,0
527,2012_18_SEA_WAS,2012,WC,18,1/6/2013,Sunday,16:30,16,30,SEA,24,WAS,14,Home,-10,38,0,201301060was,330106028,7,7,-160,144,-3,-111,103,44.5,-102,-108,0,outdoors,grass,52,3,00-0029263,00-0029665,Peter Morelli,WAS00,FedExField,1,1,1,11,0.09,1,0.38,0,0,0,0
528,2012_19_BAL_DEN,2012,DIV,19,1/12/2013,Saturday,16:30,16,30,BAL,38,DEN,35,Home,-3,73,1,201301120den,330112007,6,13,338,-390,9.5,-116,107,44,-102,-108,0,outdoors,grass,13,8,00-0026158,00-0010346,Bill Vinovich,DEN00,Sports Authority Field at Mile High,1,1,1,2,0.36,10,0.09,0,0,0,0
529,2012_19_GB_SF,2012,DIV,19,1/12/2013,Saturday,20:00,20,0,GB,31,SF,45,Home,14,76,0,201301120sfo,330112025,7,13,146,-162,3,102,-110,45,-105,-105,0,outdoors,grass,48,5,00-0023459,00-0027974,Jerome Boger,SFO00,Candlestick Park,1,1,1,4,0.3,5,0.26,1,0,0,0
530,2012_19_SEA_ATL,2012,DIV,19,1/13/2013,Sunday,13:00,13,0,SEA,28,ATL,30,Home,2,58,0,201301130atl,330113001,7,14,126,-139,2.5,101,-109,46,-105,-105,0,dome,fieldturf,70,0,00-0029263,00-0026143,Walt Coleman,ATL00,Georgia Dome,0,0,1,7,0.12,1,0.38,1,0,0,0
531,2012_19_HOU_NE,2012,DIV,19,1/13/2013,Sunday,16:30,16,30,HOU,28,NE,41,Home,13,69,0,201301130nwe,330113017,8,14,373,-435,9.5,-102,-106,50.5,102,-113,0,outdoors,fieldturf,51,10,00-0022787,00-0019596,Tony Corrente,BOS00,Gillette Stadium,1,0,1,3,0.34,9,0.1,1,0,0,0
532,2012_20_SF_ATL,2012,CON,20,1/20/2013,Sunday,15:00,15,0,SF,28,ATL,24,Home,-4,52,0,201301200atl,330120001,8,7,-186,167,-3.5,-105,-103,47.5,100,-110,0,dome,fieldturf,70,0,00-0027974,00-0026143,Terry McAulay,ATL00,Georgia Dome,0,0,1,7,0.12,4,0.3,0,0,0,0
533,2012_20_BAL_NE,2012,CON,20,1/20/2013,Sunday,18:30,18,30,BAL,28,NE,13,Home,-15,41,0,201301200nwe,330120017,8,7,301,-345,8,102,-110,49.5,-107,-103,0,outdoors,fieldturf,41,18,00-0026158,00-0019596,Bill Leavy,BOS00,Gillette Stadium,1,0,1,3,0.34,10,0.09,0,0,0,0
534,2012_21_BAL_SF,2012,SB,21,2/3/2013,Sunday,18:30,18,30,BAL,34,SF,31,Neutral,-3,65,0,201302030sfo,330203025,14,14,188,-210,4.5,-104,-104,47.5,-102,-108,0,dome,astroturf,70,0,00-0026158,00-0027974,Jerome Boger,NOR00,Mercedes-Benz Superdome,0,0,1,4,0.3,10,0.09,0,0,0,0
535,2013_01_BAL_DEN,2013,REG,1,9/5/2013,Thursday,20:30,20,30,BAL,27,DEN,49,Home,22,76,0,201309050den,330905007,7,7,280,-319,7.5,-115,104,48.5,100,-110,0,outdoors,grass,83,7,00-0026158,00-0010346,Walt Coleman,DEN00,Sports Authority Field at Mile High,1,1,0,2,0.33,24,-0.08,1,0,0,0
536,2013_01_NE_BUF,2013,REG,1,9/8/2013,Sunday,13:00,13,0,NE,23,BUF,21,Home,-2,44,0,201309080buf,330908002,7,7,-420,361,-10,100,-110,50.5,-108,-102,1,outdoors,a_turf,65,11,00-0019596,00-0030526,Walt Anderson,BUF00,Ralph Wilson Stadium,1,0,0,18,-0.04,5,0.18,0,0,0,0
537,2013_01_SEA_CAR,2013,REG,1,9/8/2013,Sunday,13:00,13,0,SEA,12,CAR,7,Home,-5,19,0,201309080car,330908029,7,7,-150,136,-3,-101,-109,44.5,-103,-107,0,outdoors,grass,87,7,00-0029263,00-0027939,Jeff Triplette,CAR00,Bank of America Stadium,1,1,0,3,0.25,1,0.4,0,0,0,0
538,2013_01_CIN_CHI,2013,REG,1,9/8/2013,Sunday,13:00,13,0,CIN,21,CHI,24,Home,3,45,0,201309080chi,330908003,7,7,140,-155,3,-107,-103,41.5,100,-110,0,outdoors,grass,73,11,00-0027973,00-0024226,Carl Cheffers,CHI98,Soldier Field,1,1,0,11,0.06,8,0.14,1,0,0,0
539,2013_01_MIA_CLE,2013,REG,1,9/8/2013,Sunday,13:00,13,0,MIA,23,CLE,10,Home,-13,33,0,201309080cle,330908005,7,7,118,-130,2.5,-107,-103,40.5,-106,-104,0,outdoors,grass,70,13,00-0029701,00-0029677,Mike Carey,CLE00,FirstEnergy Stadium,1,1,0,28,-0.24,22,-0.07,0,0,0,0
540,2013_01_MIN_DET,2013,REG,1,9/8/2013,Sunday,13:00,13,0,MIN,24,DET,34,Home,10,58,0,201309080det,330908008,7,7,186,-208,4,-103,-107,46,-110,100,1,dome,fieldturf,70,0,00-0027950,00-0026498,John Parry,DET00,Ford Field,0,0,0,15,0.02,25,-0.09,1,0,0,0
541,2013_01_OAK_IND,2013,REG,1,9/8/2013,Sunday,13:00,13,0,OAK,17,IND,21,Home,4,38,0,201309080clt,330908011,7,7,468,-560,11,-106,-104,45,-107,-103,0,closed,fieldturf,70,0,00-0028825,00-0029668,Bill Vinovich,IND00,Lucas Oil Stadium,0,0,0,14,0.03,31,-0.35,1,0,0,0
542,2013_01_KC_JAX,2013,REG,1,9/8/2013,Sunday,13:00,13,0,KC,28,JAX,2,Home,-26,30,0,201309080jax,330908030,7,7,-170,153,-3.5,104,-115,42.5,-108,-102,0,outdoors,grass,85,10,00-0023436,00-0027948,Peter Morelli,JAX00,EverBank Field,1,1,0,32,-0.4,7,0.16,0,0,0,0
543,2013_01_ATL_NO,2013,REG,1,9/8/2013,Sunday,13:00,13,0,ATL,17,NO,23,Home,6,40,0,201309080nor,330908018,7,7,166,-185,3.5,-109,-101,54.5,-104,-106,1,dome,sportturf,70,0,00-0026143,00-0020531,Gene Steratore,NOR00,Mercedes-Benz Superdome,0,0,0,4,0.23,20,-0.06,1,0,0,0
544,2013_01_TB_NYJ,2013,REG,1,9/8/2013,Sunday,13:00,13,0,TB,17,NYJ,18,Home,1,35,0,201309080nyj,330908020,7,7,-199,179,-4,-110,100,40,106,-117,0,outdoors,fieldturf,82,9,00-0026993,00-0030565,Ed Hochuli,NYC01,MetLife Stadium,1,0,0,26,-0.1,19,-0.05,1,0,0,0
545,2013_01_TEN_PIT,2013,REG,1,9/8/2013,Sunday,13:00,13,0,TEN,16,PIT,9,Home,-7,25,0,201309080pit,330908023,7,7,218,-245,6,-113,102,42,-102,-108,0,outdoors,grass,73,9,00-0027946,00-0022924,Jerome Boger,PIT00,Heinz Field,1,1,0,17,-0.02,21,-0.07,0,0,0,0
546,2013_01_GB_SF,2013,REG,1,9/8/2013,Sunday,16:25,16,25,GB,28,SF,34,Home,6,62,0,201309080sfo,330908025,7,7,199,-222,5,-103,-107,47,100,-110,0,outdoors,grass,69,6,00-0023459,00-0027974,Bill Leavy,SFO00,Candlestick Park,1,1,0,6,0.17,23,-0.08,1,0,0,0
547,2013_01_ARI_STL,2013,REG,1,9/8/2013,Sunday,16:25,16,25,ARI,24,STL,27,Home,3,51,0,201309080ram,330908014,7,7,166,-185,3.5,-104,-106,42.5,-115,104,1,dome,astroplay,70,0,00-0021429,00-0027854,Clete Blakeman,STL00,Edward Jones Dome,0,0,0,12,0.05,10,0.13,1,0,0,0
548,2013_01_NYG_DAL,2013,REG,1,9/8/2013,Sunday,20:30,20,30,NYG,31,DAL,36,Home,5,67,0,201309080dal,330908006,7,7,162,-180,3.5,-109,-101,49.5,-102,-108,1,closed,matrixturf,70,0,00-0022803,00-0021678,Tony Corrente,DAL00,AT&T Stadium,0,0,0,16,0,27,-0.17,1,0,0,0
549,2013_01_PHI_WAS,2013,REG,1,9/9/2013,Monday,19:00,19,0,PHI,33,WAS,27,Home,-6,60,0,201309090was,330909028,7,7,181,-202,4,-103,-107,51,-115,104,1,outdoors,grass,80,9,00-0020245,00-0029665,Ron Winter,WAS00,FedExField,1,1,0,30,-0.28,9,0.14,0,0,0,0
550,2013_01_HOU_SD,2013,REG,1,9/9/2013,Monday,22:15,22,15,HOU,31,SD,28,Home,-3,59,0,201309090sdg,330909024,7,7,-215,193,-5,-102,-108,44,-109,-101,0,outdoors,grass,70,10,00-0022787,00-0022942,Scott Green,SDG00,Qualcomm Stadium,1,1,0,13,0.05,29,-0.25,0,0,0,0
551,2013_02_NYJ_NE,2013,REG,2,9/12/2013,Thursday,20:25,20,25,NYJ,10,NE,13,Home,3,23,0,201309120nwe,330912017,4,4,483,-580,10.5,-101,-109,43,-104,-106,1,outdoors,fieldturf,72,8,00-0030565,00-0019596,Carl Cheffers,BOS00,Gillette Stadium,1,0,0,5,0.18,26,-0.1,1,0,0,0
552,2013_02_STL_ATL,2013,REG,2,9/15/2013,Sunday,13:00,13,0,STL,24,ATL,31,Home,7,55,0,201309150atl,330915001,7,7,183,-204,4,-106,-104,47.5,103,-114,0,dome,fieldturf,70,0,00-0027854,00-0026143,Scott Green,ATL00,Georgia Dome,0,0,0,20,-0.06,12,0.05,1,0,0,0
553,2013_02_CLE_BAL,2013,REG,2,9/15/2013,Sunday,13:00,13,0,CLE,6,BAL,14,Home,8,20,0,201309150rav,330915033,7,10,222,-250,5.5,-101,-109,43.5,-110,100,1,outdoors,sportturf,75,6,00-0029677,00-0026158,Bill Vinovich,BAL00,M&T Bank Stadium,1,0,0,24,-0.08,28,-0.24,1,0,0,0
554,2013_02_CAR_BUF,2013,REG,2,9/15/2013,Sunday,13:00,13,0,CAR,23,BUF,24,Home,1,47,0,201309150buf,330915002,7,7,-180,162,-3.5,-101,-109,43.5,-109,-101,0,outdoors,a_turf,65,10,00-0027939,00-0030526,Walt Coleman,BUF00,Ralph Wilson Stadium,1,0,0,18,-0.04,3,0.25,1,0,0,0
555,2013_02_MIN_CHI,2013,REG,2,9/15/2013,Sunday,13:00,13,0,MIN,30,CHI,31,Home,1,61,0,201309150chi,330915003,7,7,231,-260,6,-102,-108,41,-105,-105,1,outdoors,grass,60,6,00-0027950,00-0024226,Ed Hochuli,CHI98,Soldier Field,1,1,0,11,0.06,25,-0.09,1,0,0,0
556,2013_02_WAS_GB,2013,REG,2,9/15/2013,Sunday,13:00,13,0,WAS,20,GB,38,Home,18,58,0,201309150gnb,330915009,6,7,310,-355,9,-123,111,48.5,102,-113,0,outdoors,grass,56,4,00-0029665,00-0023459,Tony Corrente,GNB00,Lambeau Field,1,1,0,23,-0.08,30,-0.28,1,0,0,0
557,2013_02_TEN_HOU,2013,REG,2,9/15/2013,Sunday,13:00,13,0,TEN,24,HOU,30,Home,6,54,1,201309150htx,330915034,7,6,285,-325,7.5,-120,109,42.5,-103,-107,1,closed,grass,70,0,00-0027946,00-0022787,Jeff Triplette,HOU00,Reliant Stadium,0,1,0,29,-0.25,21,-0.07,1,0,0,0
558,2013_02_MIA_IND,2013,REG,2,9/15/2013,Sunday,13:00,13,0,MIA,24,IND,20,Home,-4,44,0,201309150clt,330915011,7,7,108,-119,1,102,-113,43.5,-105,-105,0,open,fieldturf,70,0,00-0029701,00-0029668,Clete Blakeman,IND00,Lucas Oil Stadium,0,0,0,14,0.03,22,-0.07,0,0,0,0
559,2013_02_DAL_KC,2013,REG,2,9/15/2013,Sunday,13:00,13,0,DAL,16,KC,17,Home,1,33,0,201309150kan,330915012,7,7,153,-170,3,106,-117,45,-105,-105,0,outdoors,grass,72,6,00-0021678,00-0023436,Jerome Boger,KAN00,Arrowhead Stadium,1,1,0,7,0.16,16,0,1,0,0,0
560,2013_02_SD_PHI,2013,REG,2,9/15/2013,Sunday,13:00,13,0,SD,33,PHI,30,Home,-3,63,0,201309150phi,330915021,6,6,285,-325,7.5,100,-110,51,-113,102,0,outdoors,grass,71,6,00-0022942,00-0020245,Terry McAulay,PHI00,Lincoln Financial Field,1,1,0,9,0.14,13,0.05,0,0,0,0
561,2013_02_DET_ARI,2013,REG,2,9/15/2013,Sunday,16:05,16,5,DET,21,ARI,25,Home,4,46,0,201309150crd,330915022,7,7,-109,-101,-1,-102,-108,47.5,-107,-103,0,closed,grass,70,0,00-0026498,00-0021429,Peter Morelli,PHO00,University of Phoenix Stadium,0,1,0,10,0.13,15,0.02,1,0,0,0
562,2013_02_NO_TB,2013,REG,2,9/15/2013,Sunday,16:05,16,5,NO,16,TB,14,Home,-2,30,0,201309150tam,330915027,7,7,-158,143,-3,-114,103,48.5,-110,100,1,outdoors,grass,93,8,00-0020531,00-0026993,Bill Leavy,TAM00,Raymond James Stadium,1,1,0,19,-0.05,4,0.23,0,0,0,0
563,2013_02_DEN_NYG,2013,REG,2,9/15/2013,Sunday,16:25,16,25,DEN,41,NYG,23,Home,-18,64,0,201309150nyg,330915019,10,7,-175,158,-3.5,102,-113,52.5,-108,-102,0,outdoors,fieldturf,70,3,00-0010346,00-0022803,Gene Steratore,NYC01,MetLife Stadium,1,0,0,27,-0.17,2,0.33,0,0,0,0
564,2013_02_JAX_OAK,2013,REG,2,9/15/2013,Sunday,16:25,16,25,JAX,9,OAK,19,Home,10,28,0,201309150rai,330915013,7,7,175,-195,3.5,100,-110,40.5,-111,101,0,outdoors,grass,76,10,00-0026197,00-0028825,Walt Anderson,OAK00,O.co Coliseum,1,1,0,31,-0.35,32,-0.4,1,0,0,0
565,2013_02_SF_SEA,2013,REG,2,9/15/2013,Sunday,20:30,20,30,SF,3,SEA,29,Home,26,32,0,201309150sea,330915026,7,7,138,-153,3,-105,-105,43.5,-101,-109,1,outdoors,fieldturf,64,6,00-0027974,00-0029263,John Parry,SEA00,CenturyLink Field,1,0,0,1,0.4,6,0.17,1,0,0,0
566,2013_02_PIT_CIN,2013,REG,2,9/16/2013,Monday,20:30,20,30,PIT,10,CIN,20,Home,10,30,0,201309160cin,330916004,8,8,244,-275,7,-117,106,40,-109,-101,1,outdoors,fieldturf,62,5,00-0022924,00-0027973,Mike Carey,CIN00,Paul Brown Stadium,1,0,0,8,0.14,17,-0.02,1,0,0,0
567,2013_03_KC_PHI,2013,REG,3,9/19/2013,Thursday,20:25,20,25,KC,26,PHI,16,Home,-10,42,0,201309190phi,330919021,4,4,150,-166,3,103,-114,50,102,-113,0,outdoors,grass,73,4,00-0023436,00-0020245,Walt Anderson,PHI00,Lincoln Financial Field,1,1,0,9,0.14,7,0.16,0,1,1,0
568,2013_03_HOU_BAL,2013,REG,3,9/22/2013,Sunday,13:00,13,0,HOU,9,BAL,30,Home,21,39,0,201309220rav,330922033,7,7,105,-116,1,100,-110,44.5,100,-110,0,outdoors,sportturf,73,9,00-0022787,00-0026158,John Parry,BAL00,M&T Bank Stadium,1,0,0,24,-0.08,29,-0.25,1,0,0,0
